GEOID,bw,bw_criterion,kernel,fixed,centroid_x,centroid_y,b_Intercept,se_scaled_Intercept,t_Intercept,b_Med_income,se_scaled_Med_income,t_Med_income,b_percent_Poverty,se_scaled_percent_Poverty,t_percent_Poverty,b_percent_Unemployed,se_scaled_percent_Unemployed,t_percent_Unemployed,b_percent_Uninsured,se_scaled_percent_Uninsured,t_percent_Uninsured,b_percent__HighSch,se_scaled_percent__HighSch,t_percent__HighSch,b_mobility_PC1,se_scaled_mobility_PC1,t_mobility_PC1,b_percent__18,se_scaled_percent__18,t_percent__18,b_percent_Black,se_scaled_percent_Black,t_percent_Black,b_percent_Hispanic,se_scaled_percent_Hispanic,t_percent_Hispanic,gwr_localR2,gwr_pred,gwr_resid
0500000US45069,43,AICc,bisquare,False,730805.3289601417,307804.3435104656,60.660195937208414,0.09990242049813983,0.14900160631956016,-0.00013963889550320363,0.35388220295767203,-2.8022309041671236,0.036354023108809745,0.27068070224893104,0.3672299237984336,-0.23977001046187663,0.13952851626655116,-1.1115361317052563,-0.22995710083923748,0.16929477734744644,-1.865807366358473,-0.07795838925566635,0.2635040007188505,-0.7961324376970208,-0.5026522432927782,0.32644592233879094,-1.8076079654953787,-0.2648926160461061,0.1318783703742373,-3.1155781869506045,-0.09036117531592788,0.17878389958964402,-5.275765880086327,0.014937144800191779,0.16051727847379016,0.17629426661486394,0.8316732052377738,20.164570127030302,-0.06457012703030074
0500000US45001,43,AICc,bisquare,False,475155.8271751215,265909.75125735794,52.578811902784295,0.09584588669518225,1.9929363302933378,-5.712023129890538e-05,0.334728523340239,-1.2118628470567256,0.13114405405933688,0.2106734715128278,1.7020865164099728,-0.23493231994738922,0.14004772193514772,-1.0850716502464897,-0.020495329654275994,0.17395543880345227,-0.16183797496308466,-0.06207955281315665,0.263865339406947,-0.6331052411485596,-0.2155411111038074,0.3182261334117402,-0.7951373330985875,-0.26331443417740524,0.14865554448794321,-2.7474887873021516,-0.1013589591466683,0.14319347440928357,-7.388749871889441,-0.14069021452792457,0.12742713665486322,-2.0916757081005697,0.8527617542744447,21.694764619391787,0.5052353806082124
0500000US45033,43,AICc,bisquare,False,758652.2871057627,284862.73191514175,60.36094172211913,0.10236860585586093,-0.29125315359343684,-0.0001397688439853578,0.3719569929090965,-2.6685410052417136,0.020797871304267957,0.2690286399795168,0.2113796860242256,-0.21166457311572007,0.13458489387472,-1.0172871458521988,-0.2161240869972842,0.17313158840724663,-1.714708881696191,-0.07197993863522241,0.2668346148316938,-0.725903649891802,-0.4582911429365478,0.3297525005627337,-1.6315531872247664,-0.26800040954568216,0.1363875941556394,-3.0479157854099967,-0.0883745360160843,0.18614594582402796,-4.955706919345845,-0.003558949985193488,0.1560154324396213,-0.043216213349649014,0.8222947363354591,20.928567947596555,0.27143205240344415
0500000US45023,43,AICc,bisquare,False,594985.8027186543,317049.2717513178,40.158496535615306,0.10432508538597324,2.1258646726242976,-0.0001050776287128965,0.32937770262356586,-2.265542965505659,0.10941450601959972,0.20468407537546274,1.4616174746151465,-0.2573187704890767,0.13402699765841658,-1.2418549616442256,0.002246391388470419,0.175530420631134,0.017579097353888847,0.014589748645756297,0.27385362065472474,0.14336363300149405,-0.43230423063619194,0.33007686411622045,-1.5375252989129564,-0.15332316620218428,0.13315081815395355,-1.7861022346274875,-0.10834392256313688,0.14167092556579972,-7.982811482010869,-0.11800118975163862,0.1409737141668664,-1.5857715768492857,0.8359382713971535,20.895942547404285,-0.29594254740428383
0500000US45077,43,AICc,bisquare,False,451891.39446380065,340001.100586717,53.577508179272776,0.10165652483543168,2.0366926262037803,-6.50204830394944e-05,0.3556526675834214,-1.2983158424669061,0.16159039964847685,0.22438165533833443,1.9691150229644148,-0.3295202317774135,0.1509615354417872,-1.4119115087801806,-0.034989359384371574,0.18349519294391547,-0.26192372524331076,-0.05601791541235256,0.2758635206854905,-0.5464398257421,-0.29169411430935255,0.3365528878549885,-1.0174714086768297,-0.27773993015899323,0.157964631314583,-2.72722417426041,-0.10020163195922481,0.14503367901350114,-7.211705454529794,-0.14321083199788168,0.1357686960792976,-1.9983364315025125,0.8353828280631462,23.966985264227212,0.5330147357727881
0500000US45039,43,AICc,bisquare,False,598459.0523583688,284102.7902759889,41.72652749568414,0.10226470681174096,2.20476459858974,-0.00010560270338200123,0.31872841463713997,-2.3529380288937145,0.08045258118814232,0.21052420722009724,1.044914654019581,-0.19953663970380908,0.12307894436225536,-1.0486500690725185,0.004402791418974911,0.16818130986928412,0.03595952281512383,-0.006108682281927362,0.271169379836753,-0.06062008836116394,-0.4435377938222765,0.3242839961018841,-1.6056577702674737,-0.14870340883341038,0.13717989518058993,-1.6814069246938534,-0.10597100049795638,0.14989440516104105,-7.379614255368591,-0.11001305821546796,0.13431863755187748,-1.5516735065336984,0.8482701602838202,18.34695668714487,0.353043312855128
0500000US45011,43,AICc,bisquare,False,569070.1448821385,158970.76340570636,49.7805165680788,0.10189756205712092,0.0057563680665377774,-3.616171805981821e-05,0.33518150403732694,-0.7661701817663341,-0.015282700244474852,0.2555997702965459,-0.16348673246234066,-0.0912542509373892,0.12624227568220936,-0.4675628402595672,0.05017136168587984,0.17836054159974435,0.3863853442230786,-0.04882983508157084,0.28081112964367505,-0.4679297053712024,0.14595749446962417,0.3266078708524517,0.5246233575818553,-0.2556444080934478,0.14100897748296992,-2.81210743242815,-0.07715999975494936,0.19338953156360686,-4.164772716168171,-0.13685525579420374,0.1180001028175746,-2.197209561626563,0.8544925062681943,21.102154486033573,-0.7021544860335744
0500000US45081,43,AICc,bisquare,False,542477.6816992839,241182.02095662235,47.398405526010194,0.09500432403095684,2.036711437190066,-6.344021678832563e-05,0.324513050888016,-1.3883172709341622,0.08284390123574817,0.20538066844227829,1.1029196069269982,-0.12216802138403314,0.13286704305604097,-0.5947466007177235,0.013756464610867304,0.1685288747218456,0.11212334702637178,-0.042726007704477154,0.26161771077329565,-0.439475681828388,-0.20949255114424128,0.3129038865465224,-0.78596914563525,-0.21439454141905112,0.14787322790715057,-2.248881359933956,-0.10204532911598228,0.14133065893184033,-7.536831335322478,-0.12984516336993768,0.12414589641797714,-1.9814622086037363,0.8621425258520812,20.957112314659568,-0.15711231465956743
0500000US45037,43,AICc,bisquare,False,520096.795174658,215426.93154981852,51.2724110454811,0.09027967942886335,1.6248033046866128,-5.1459566636933856e-05,0.3084109247063961,-1.1849297583256853,0.07870393069965854,0.20311000097913173,1.0595171544509558,-0.11946604658577023,0.13010252635003025,-0.5939507848215887,-0.001792267601009134,0.1641820451105192,-0.014994801888870382,-0.06381033422446528,0.2556394319761257,-0.6716961372042114,-0.10087524986202105,0.299995392952367,-0.39474615426241183,-0.24635553019096632,0.13578180824644642,-2.8142527675165163,-0.10105388813973325,0.13754977542138377,-7.6687608038046395,-0.13792118796504715,0.11813295846095655,-2.211832800453233,0.8680774724417679,19.43148723554155,0.26851276445844974
0500000US45089,43,AICc,bisquare,False,727628.805023559,198843.67483289557,56.51437525080151,0.09248711674064039,-1.1302932773028147,-0.00011152866991419684,0.3241080249325387,-2.443728613470767,-0.018158671707621823,0.2350132259829909,-0.2112684524829906,-0.12202686077237136,0.1120709965976349,-0.7042938615539399,-0.10804691200321058,0.15409570352804247,-0.9631310153110413,-0.06326891495670009,0.24508485081730538,-0.6946780784392559,-0.2614348204998818,0.2976329531105912,-1.0311700410955287,-0.2539770099214637,0.12137616559558909,-3.2456625651280846,-0.08418162247497198,0.17607770575461176,-4.990510463959056,-0.11165934064874793,0.11407738146548524,-1.8543337399691284,0.8114278218316546,18.9180519589951,0.3819480410049003
0500000US45013,43,AICc,bisquare,False,634972.6771510207,61255.93913979413,46.043435855088546,0.10728052547079454,-1.5253819999026819,-6.309044346266089e-05,0.3763892963624034,-1.190371583646138,-0.03684135992933758,0.25859611380932795,-0.38954401583200376,-0.057456451750447474,0.11144221583982325,-0.3334884229503885,0.05812310408800599,0.17819028983389906,0.4480518810326074,-0.021173186511289334,0.2752319485202486,-0.2070127304737678,0.05917619894219749,0.33745278863262007,0.20586471427195835,-0.22377072051346256,0.12865121923503822,-2.6979365263892903,-0.07038091085779799,0.20746347462017845,-3.5411578431786834,-0.16100119055587295,0.12227978466641638,-2.494404076124816,0.7907675406907166,17.98848248069809,-1.3884824806980873
